,ChanIndx,CoarseChanNum,DriftRate,Freq,FreqEnd,FreqStart,FullNumHitsInRange,SNR,TopHitNum,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
226,501272,104,-3.75963,1620.181493,1620.179865,1620.183128,7872046,10.486455,227,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
227,503399,104,-3.606567,1620.175551,1620.1739220000002,1620.177185,7872046,21.631218,228,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
228,516103,104,-3.721365,1620.140056,1620.1384269999999,1620.141691,7872046,32.030886,229,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
229,518331,104,-3.855295,1620.133831,1620.132202,1620.135466,7872046,60.81761,230,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
231,532327,104,3.95096,1620.094727,1620.093098,1620.096361,7872046,35.648667,232,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
232,533336,104,-3.396104,1620.091908,1620.090279,1620.093542,7872046,57.487405,233,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
233,546138,104,-1.932431,1620.056139,1620.05451,1620.057774,7872046,10.930429,234,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
234,548205,104,-3.903128,1620.050364,1620.0487349999999,1620.051999,7872046,32.592677,235,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
235,682716,104,1.750668,1619.674545,1619.672916,1619.6761789999998,7872046,18.295911,236,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
236,697718,104,-3.922261,1619.63263,1619.631001,1619.634264,7872046,12.067521,237,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
237,707486,104,-0.985348,1619.605338,1619.603709,1619.6069730000002,7872046,16.475409,238,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
238,710123,104,-1.262777,1619.597971,1619.596342,1619.599605,7872046,29.890187,239,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
239,712300,104,-3.606567,1619.591888,1619.590259,1619.593523,7872046,72.114062,240,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
241,725403,104,-3.845729,1619.555279,1619.55365,1619.5569130000001,7872046,40.220674,242,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
242,727178,104,-2.850814,1619.550319,1619.548691,1619.551954,7872046,35.919123,243,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
243,735925,104,-2.477721,1619.525881,1619.524252,1619.527515,7872046,10.716781,244,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
244,737097,104,-3.711798,1619.522606,1619.520977,1619.52424,7872046,21.543503,245,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
245,740248,104,-3.95096,1619.513802,1619.512173,1619.515437,7872046,41.514825,246,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
246,742199,104,-2.869947,1619.508351,1619.506722,1619.509986,7872046,69.161467,247,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
247,756012,104,3.472636,1619.469758,1619.4681289999999,1619.471393,7872046,27.945589,248,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
248,757130,104,-2.477721,1619.466634,1619.4650060000001,1619.468269,7872046,37.51026,249,spliced_blc0001020304050607_guppi_58873_19681_TIC372757221_0076.gpuspec.0000.h5,TIC372757221,58873.227789351855,10h51m34.347s,81d19m19.771s,18.253611,-2.793968,,on_table_1,,0,0.0
