,ChanIndx,CoarseChanNum,DriftRate,Freq,FreqEnd,FreqStart,FullNumHitsInRange,SNR,TopHitNum,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
452,917456,109,-0.296561,1604.370251,1604.368622,1604.371886,1007452,28.044117,453,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
465,932489,109,-0.277428,1604.32825,1604.3266210000002,1604.329884,1007452,16.744662,466,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
467,935352,109,-0.296561,1604.32025,1604.318622,1604.321885,1007452,15.499607,468,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
468,936103,109,-0.296561,1604.318152,1604.316523,1604.319787,1007452,17.736527,469,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
471,939289,109,-0.296561,1604.309251,1604.307622,1604.3108849999999,1007452,14.891336,472,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
473,941078,109,-0.296561,1604.304252,1604.302623,1604.305887,1007452,14.131336,474,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
477,945767,109,-0.286995,1604.291151,1604.289522,1604.292786,1007452,12.03807,478,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
478,948953,109,-0.277428,1604.28225,1604.280621,1604.283884,1007452,11.281043,479,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
479,1008725,109,-0.277428,1604.115249,1604.1136199999999,1604.116883,1007452,11.849026,480,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
480,1011588,109,-0.277428,1604.10725,1604.1056210000002,1604.108884,1007452,12.206508,481,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
481,1013020,109,-0.277428,1604.103249,1604.10162,1604.104883,1007452,12.994352,482,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
482,1013771,109,-0.286995,1604.10115,1604.099521,1604.102785,1007452,12.792887,483,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
483,1015203,109,-0.277428,1604.097149,1604.0955199999999,1604.098784,1007452,13.852916,484,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
491,1024115,109,-0.277428,1604.072249,1604.070621,1604.073884,1007452,20.860681,492,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
495,1028768,109,-0.277428,1604.059249,1604.0576199999998,1604.060884,1007452,23.348618,496,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
496,1029484,109,-0.277428,1604.057249,1604.0556199999999,1604.058883,1007452,24.114932,497,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
499,1032025,109,-0.277428,1604.050149,1604.0485199999998,1604.051784,1007452,23.678541,500,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
501,1033814,109,-0.286995,1604.045151,1604.0435220000002,1604.046785,1007452,25.202422,502,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
503,1035604,109,-0.277428,1604.04015,1604.0385210000002,1604.041784,1007452,25.021255,504,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
504,1036320,109,-0.277428,1604.038149,1604.0365199999999,1604.039784,1007452,28.525572,505,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
510,1041295,109,-0.277428,1604.024249,1604.02262,1604.025884,1007452,28.584964,511,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
515,1046664,109,-0.277428,1604.009248,1604.007619,1604.010883,1007452,30.420226,516,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
516,1048131,109,-0.277428,1604.00515,1604.003909,1604.006784,1007452,31.873276,517,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
517,629,110,-0.277428,1604.002149,1604.0005199999998,1604.003783,53282497,10.873285,518,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
521,5639,110,-0.286995,1603.988151,1603.9865220000002,1603.9897859999999,53282497,14.00469,522,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
526,12082,110,-0.277428,1603.97015,1603.968521,1603.971784,53282497,20.386261,527,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
552,41073,110,-0.277428,1603.88915,1603.887521,1603.890784,53282497,60.479281,553,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
576,70422,110,-0.277428,1603.807149,1603.805521,1603.808784,53282497,124.480261,577,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
606,108003,110,-0.277428,1603.702149,1603.7005199999999,1603.703784,53282497,181.025892,607,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
634,140215,110,-0.286995,1603.61215,1603.610521,1603.613785,53282497,160.824635,635,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
650,159184,110,-0.286995,1603.559151,1603.557522,1603.560786,53282497,143.636692,651,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
671,179585,110,-0.286995,1603.502152,1603.5005230000002,1603.503786,53282497,137.025895,672,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
674,183523,110,-0.277428,1603.491149,1603.4895199999999,1603.492783,53282497,111.662604,675,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
716,227869,110,-0.277428,1603.367248,1603.365619,1603.368882,53282497,41.957515,717,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
734,249701,110,-0.286995,1603.30625,1603.304621,1603.307884,53282497,18.638361,735,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
736,251884,110,-0.286995,1603.30015,1603.298522,1603.3017849999999,53282497,18.072702,737,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
741,256179,110,-0.286995,1603.28815,1603.286522,1603.289785,53282497,13.79638,742,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
745,259758,110,-0.286995,1603.278151,1603.276522,1603.279785,53282497,11.620088,746,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
746,260474,110,-0.286995,1603.27615,1603.274521,1603.277785,53282497,11.637808,747,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
747,261870,110,-0.286995,1603.27225,1603.2706210000001,1603.273884,53282497,10.490957,748,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
748,357111,110,-0.286995,1603.00615,1603.004521,1603.007784,53282497,10.138983,749,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
749,357791,110,-0.286995,1603.00425,1603.002621,1603.005884,53282497,11.120074,750,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
750,360690,110,-0.286995,1602.99615,1602.994521,1602.997785,53282497,10.3618,751,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
751,361729,110,-0.277428,1602.993247,1602.991618,1602.994882,53282497,10.140888,752,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
752,362479,110,-0.286995,1602.991152,1602.989523,1602.992786,53282497,10.658957,753,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
753,366023,110,-0.296561,1602.98125,1602.9796210000002,1602.982884,53282497,10.13451,754,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
754,367816,110,-0.239162,1602.97624,1602.9746109999999,1602.977875,53282497,10.06883,755,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
755,368564,110,-0.286995,1602.97415,1602.9725210000001,1602.9757849999999,53282497,11.47085,756,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
756,369960,110,-0.296561,1602.97025,1602.968621,1602.971884,53282497,10.528459,757,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
757,371427,110,-0.286995,1602.966151,1602.964522,1602.967786,53282497,10.049908,758,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
758,372108,110,-0.277428,1602.964249,1602.96262,1602.965883,53282497,11.209765,759,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
759,374613,110,-0.296561,1602.95725,1602.955621,1602.958884,53282497,11.911171,760,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
760,375364,110,-0.286995,1602.955151,1602.953522,1602.956786,53282497,10.244806,761,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
761,376438,110,-0.286995,1602.952151,1602.950522,1602.953785,53282497,10.220962,762,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
762,377154,110,-0.286995,1602.95015,1602.948521,1602.951785,53282497,10.401327,763,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
763,378192,110,-0.296561,1602.94725,1602.945621,1602.948884,53282497,10.148839,764,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
764,379659,110,-0.286995,1602.943151,1602.941522,1602.944786,53282497,10.1337,765,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
765,380340,110,-0.277428,1602.941249,1602.9396199999999,1602.942883,53282497,10.873773,766,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
766,381772,110,-0.277428,1602.937248,1602.9356189999999,1602.938882,53282497,11.073508,767,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
767,382487,110,-0.286995,1602.93525,1602.9336210000001,1602.936884,53282497,10.517385,768,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
768,383596,110,-0.286995,1602.932151,1602.930523,1602.9337859999998,53282497,10.186721,769,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
769,386067,110,-0.277428,1602.925248,1602.923619,1602.926882,53282497,10.094302,770,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
770,386782,110,-0.296561,1602.92325,1602.9216210000002,1602.924884,53282497,10.343388,771,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
772,1045268,110,-0.277428,1601.083461,1601.081832,1601.085096,53282497,10.440289,773,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
813,794639,117,-0.114798,1581.275898,1581.274269,1581.277533,13581,11.346591,814,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
814,798755,117,-0.114798,1581.264398,1581.262769,1581.266033,13581,10.039882,815,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
818,841064,117,-0.114798,1581.146188,1581.144559,1581.147823,13581,10.465018,819,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
819,850549,117,-0.105231,1581.119687,1581.118058,1581.121322,13581,10.02645,820,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
823,651585,118,-0.114798,1578.745899,1578.74427,1578.747533,15261,11.315966,824,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
824,665275,118,-0.114798,1578.707649,1578.7060199999999,1578.709284,15261,10.211505,825,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
825,667512,118,-0.114798,1578.701399,1578.69977,1578.703034,15261,10.501926,826,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
826,684678,118,-0.105231,1578.653438,1578.651809,1578.655072,15261,10.421264,827,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
828,689152,118,-0.105231,1578.640938,1578.639309,1578.642572,15261,10.315268,829,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
833,717799,118,-0.114798,1578.560899,1578.55927,1578.562533,15261,10.347178,834,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
837,733720,118,-0.114798,1578.516416,1578.5147869999998,1578.518051,15261,10.738678,838,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
840,737574,118,-0.105231,1578.505648,1578.504019,1578.507283,15261,10.998808,841,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
842,740423,118,-0.105231,1578.497688,1578.496059,1578.499323,15261,11.425886,843,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
843,741497,118,-0.105231,1578.494688,1578.493059,1578.496322,15261,10.633703,844,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
848,745985,118,-0.105231,1578.482148,1578.480519,1578.483783,15261,11.088555,849,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
851,750182,118,-0.105231,1578.470422,1578.468793,1578.472056,15261,11.061868,852,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
853,752598,118,-0.105231,1578.463672,1578.462043,1578.465306,15261,11.340363,854,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
856,759935,118,-0.114798,1578.443172,1578.441544,1578.444807,15261,10.552132,857,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
858,762538,118,-0.114798,1578.4359,1578.434271,1578.437534,15261,10.146207,859,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
860,769428,118,-0.114798,1578.416649,1578.41502,1578.418284,15261,10.243622,861,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
863,773625,118,-0.114798,1578.404923,1578.403294,1578.406557,15261,10.183876,864,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
865,775952,118,-0.105231,1578.398421,1578.396793,1578.400056,15261,10.699897,866,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
867,785436,118,-0.114798,1578.371923,1578.370295,1578.373558,15261,10.265867,868,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
870,789547,118,-0.105231,1578.360437,1578.358809,1578.3620720000001,15261,10.617797,871,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
878,804766,118,-0.114798,1578.317916,1578.3162869999999,1578.31955,15261,11.227468,879,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
880,808882,118,-0.114798,1578.306416,1578.3047869999998,1578.308051,15261,11.279216,881,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
884,816404,118,-0.114798,1578.2854,1578.2837710000001,1578.287034,15261,10.673432,885,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
888,825791,118,-0.114798,1578.259173,1578.257544,1578.260807,15261,10.789484,889,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
889,827849,118,-0.114798,1578.253423,1578.251794,1578.255057,15261,11.020872,890,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
895,839663,118,-0.105231,1578.220415,1578.218786,1578.222049,15261,10.620169,896,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
927,401515,119,-0.105231,1576.514899,1576.51327,1576.516533,101691,11.094785,928,spliced_blc0001020304050607_guppi_58873_23574_TIC349827430_0088.gpuspec.0000.h5,TIC349827430,58873.272847222222,10h47m38.151s,71d39m20.586s,18.253611,-2.793968,,on_table_1,,0,0.0
