,Source,DriftRateMax,Nevent,FreqMid,DriftBW,DriftRates,Freqs,FileID,SNR
2979,HIP103388,2.640614,2,1420.5103550000001,0.015908836679889283,[-2.640614  2.502672],[1420.512041 1420.508669],spliced_blc0001020304050607_guppi_57552_34521_HIP103388_0045.gpuspec.0000.h5,[12.559446 12.622653]
2980,HIP12390,3.78833,1,1618.042239,0.015910986000000002,[-3.78833],[1618.042239],spliced_blc0001020304050607_guppi_57928_52300_HIP12390_0038.gpuspec.0000.h5,[15.874028]
2981,HIP109427,3.78833,1,1420.5214529999994,0.015910986000000002,[3.78833],[1420.521453],spliced_blc0001020304050607_guppi_57580_35785_Hip109427_0051.gpuspec.0000.h5,[19.146824]
2982,HIP102253,3.78833,1,1625.492487,0.015910986000000002,[-3.78833],[1625.492487],spliced_blc0001020304050607_guppi_57972_26812_HIP102253_0050.gpuspec.0000.h5,[23.477298]
2983,HIP61481,3.78833,1,1626.118795,0.015910986000000002,[-3.78833],[1626.118795],spliced_blc0001020304050607_guppi_57619_76813_Hip61481_0002.gpuspec.0000.h5,[27.850216]
2984,HIP12114,3.79342,1,1625.65029,0.015932363999999997,[-3.79342],[1625.65029],spliced_blc02030405_2bit_guppi_57472_67407_HIP12114_0009.gpuspec.0000.h5,[14.210211]
2985,HIP13258,3.79342,1,1622.195955,0.015932363999999997,[-3.79342],[1622.195955],spliced_blc02030405_2bit_guppi_57476_71434_HIP13258_0021.gpuspec.0000.h5,[10.500041]
2986,HIP68469,3.79342,1,1626.402719,0.015932363999999997,[3.79342],[1626.402719],spliced_blc0001020304050607_guppi_57543_15275_HIP68469_0051.gpuspec.0000.h5,[23.273828]
2987,HIP544,3.797896,1,1626.460324,0.015951163199999997,[-3.797896],[1626.460324],spliced_blc0001020304050607_guppi_57622_33057_Hip544_0039.gpuspec.0000.h5,[24.380372]
2988,HIP103039,3.797896,1,1618.377831,0.015951163199999997,[-3.797896],[1618.377831],spliced_blc0001020304050607_guppi_57580_23329_Hip103039_0015.gpuspec.0000.h5,[11.941517]
2989,HIP12158,3.803273,1,1623.133151,0.015973746599999998,[-3.803273],[1623.133151],spliced_blc0001020304050607_guppi_57525_62277_HIP12158_0021.gpuspec.0000.h5,[13.097266]
2990,HIP56829,3.803273,1,1625.88326,0.015973746599999998,[-3.803273],[1625.88326],spliced_blc02030405_2bit_guppi_57476_24880_HIP56829_0009.gpuspec.0000.h5,[43.767971]
2991,HIP19337,3.807463,1,1618.20313,0.0159913446,[-3.807463],[1618.20313],spliced_blc0001020304050607_guppi_57606_41034_Hip19337_0003.gpuspec.0000.h5,[11.255632]
2992,HIP29525,3.807463,1,1420.213369,0.0159913446,[-3.807463],[1420.213369],spliced_blc3031323334353637_guppi_57886_79636_HIP29525_0010.gpuspec.0000.h5,[21.206735]
2993,HIP49973,3.807463,1,1626.423115,0.0159913446,[-3.807463],[1626.423115],spliced_blc1011121314151617_guppi_57927_69560_HIP49973_0026.gpuspec.0000.h5,[18.834281]
2994,HIP3206,3.817029,1,1626.094211,0.0160315218,[-3.817029],[1626.094211],spliced_blc0001020304050607_guppi_57803_76611_HIP3206_0020.gpuspec.0000.h5,[21.66478]
2995,HIP110526,3.817029,1,1625.493662,0.0160315218,[-3.817029],[1625.493662],spliced_blc0001020304050607_guppi_57654_14125_Hip110526_0008.gpuspec.0000.h5,[11.976432]
2996,HIP114622,3.08041,2,1420.6045625,0.016045394199797287,[ 3.08041  -2.458588],[1420.605387 1420.603738],spliced_blc0001020304050607_guppi_57803_70172_HIP114622_0002.gpuspec.0000.h5,[11.426692 11.608488]
2997,HIP9487,3.822979,1,1626.407009,0.0160565118,[-3.822979],[1626.407009],spliced_blc02030405_2bit_guppi_57487_62349_HIP9487_0003.gpuspec.0000.h5,[15.883838]
2998,HIP13402,3.822979,1,1625.1339779999994,0.0160565118,[-3.822979],[1625.133978],spliced_blc0001020304050607_guppi_57541_59531_HIP13402_0014.gpuspec.0000.h5,[11.596942]
2999,HIP90790,3.822979,1,1625.87614,0.0160565118,[-3.822979],[1625.87614],spliced_blc02030405_2bit_guppi_57479_44843_HIP90790_0003.gpuspec.0000.h5,[10.234172]
3000,HIP19337,3.826596,1,1675.939349,0.016071703200000002,[3.826596],[1675.939349],spliced_blc0001020304050607_guppi_57606_41034_Hip19337_0003.gpuspec.0000.h5,[25.584938]
3001,HIP63076,3.826596,1,1625.940836,0.016071703200000002,[3.826596],[1625.940836],spliced_blc0001020304050607_guppi_57642_69997_Hip63076_0045.gpuspec.0000.h5,[12.727688]
3002,HIP47741,3.832832,1,1618.081109,0.0160978944,[-3.832832],[1618.081109],spliced_blc02030405_2bit_guppi_57480_03033_HIP47741_0009.gpuspec.0000.h5,[27.800224]
3003,HIP54966,3.832832,1,1619.967065,0.0160978944,[-3.832832],[1619.967065],spliced_blc02030405_2bit_guppi_57464_21716_HIP54966_0020.gpuspec.0000.h5,[14.565295]
3004,HIP75266,0.019706,2,1559.58362,0.016107041719831367,[-0.019706 -0.019706],[1559.5909  1559.57634],spliced_blc0001020304050607_guppi_57523_26715_HIP75266_0015.gpuspec.0000.h5,[32.780507 37.767987]
3005,HIP76233,3.836162,1,1622.898141,0.0161118804,[-3.836162],[1622.898141],spliced_blc0001020304050607_guppi_57598_08472_Hip76233_0033.gpuspec.0000.h5,[19.604552]
3006,HIP42940,3.836162,1,1618.0692689999994,0.0161118804,[-3.836162],[1618.069269],spliced_blc0001020304050607_guppi_57598_73013_Hip42940_0027.gpuspec.0000.h5,[15.111222]
3007,HIP109527,3.836162,1,1619.177811,0.0161118804,[3.836162],[1619.177811],spliced_blc0001020304050607_guppi_57928_41619_HIP109527_0008.gpuspec.0000.h5,[20.779106]
3008,HIP8543,3.836162,1,1618.097624,0.0161118804,[-3.836162],[1618.097624],spliced_blc0001020304050607_guppi_57928_47983_HIP8543_0026.gpuspec.0000.h5,[16.592209]
3009,HIP3092,3.836162,1,1626.083169,0.0161118804,[-3.836162],[1626.083169],spliced_blc0001020304050607_guppi_57579_50822_Hip3092_0033.gpuspec.0000.h5,[27.925582]
3010,HIP99711,3.836162,1,1625.871294,0.0161118804,[-3.836162],[1625.871294],spliced_blc0001020304050607_guppi_57683_79628_HIP99711_0039.gpuspec.0000.h5,[13.035107]
3011,HIP40875,3.836162,1,1618.385724,0.0161118804,[3.836162],[1618.385724],spliced_blc0001020304050607_guppi_57584_62666_Hip40875_0009.gpuspec.0000.h5,[11.473377]
3012,HIP72312,3.836162,1,1618.385679,0.0161118804,[-3.836162],[1618.385679],spliced_blc0001020304050607_guppi_57570_08771_HIP72312_0002.gpuspec.0000.h5,[12.707177]
3013,HIP62523,3.842685,1,1675.970526,0.016139277000000004,[3.842685],[1675.970526],spliced_blc02030405_2bit_guppi_57437_41286_HIP62523_0021.gpuspec.0000.h5,[20.41681]
3014,HIP37349,3.842685,1,1618.223318,0.016139277000000004,[-3.842685],[1618.223318],spliced_blc02030405_2bit_guppi_57446_12346_HIP37349_0015.gpuspec.0000.h5,[15.405891]
3015,HIP82860,3.845729,1,1620.797935,0.016152061799999996,[3.845729],[1620.797935],spliced_blc0001020304050607_guppi_57664_79761_HIP82860_0027.gpuspec.0000.h5,[17.216927]
3016,HIP46706,3.845729,1,1625.880002,0.016152061799999996,[-3.845729],[1625.880002],spliced_blc1011121314151617_guppi_57927_67441_HIP46706_0020.gpuspec.0000.h5,[10.920119]
3017,HIP96895,3.845729,1,1625.664669,0.016152061799999996,[-3.845729],[1625.664669],spliced_blc0001020304050607_guppi_57755_75808_HIP96895_0015.gpuspec.0000.h5,[13.308058]
3018,HIP77408,3.845729,1,1619.58733,0.016152061799999996,[3.845729],[1619.58733],spliced_blc3031323334353637_guppi_58110_53082_HIP77408_0012.gpuspec.0000.h5,[26.951478]
3019,HIP17666,3.845729,1,1544.1247970000006,0.016152061799999996,[-3.845729],[1544.124797],spliced_blc0001020304050607_guppi_57750_12890_HIP17666_0015.gpuspec.0000.h5,[42.55908]
3020,HIP76603,1.664569,2,1420.3611210000001,0.016153708779891408,[-1.664569 -1.119279],[1420.364968 1420.357274],spliced_blc0001020304050607_guppi_57657_74949_Hip76603_0009.gpuspec.0000.h5,[17.117314 16.667899]
3021,HIP12709,3.852538,1,1618.3976189999994,0.016180659599999998,[-3.852538],[1618.397619],spliced_blc02030405_2bit_guppi_57476_65491_HIP12709_0003.gpuspec.0000.h5,[13.998668]
3022,HIP19855,3.852538,1,1420.163546,0.016180659599999998,[3.852538],[1420.163546],spliced_blc02030405_2bit_guppi_57455_00040_HIP19855_0021.gpuspec.0000.h5,[21.47264]
3023,HIP113421,3.852538,1,1618.370985,0.016180659599999998,[3.852538],[1618.370985],spliced_blc0001020304050607_guppi_57530_49019_HIP113421_0015.gpuspec.0000.h5,[94.929361]
3024,HIP25110,3.852538,1,1619.746343,0.016180659599999998,[3.852538],[1619.746343],spliced_blc0001020304050607_guppi_57526_65405_HIP25110_0004.gpuspec.0000.h5,[10.754748]
3025,HIP1692,3.852538,1,1625.713998,0.016180659599999998,[-3.852538],[1625.713998],spliced_blc0001020304050607_guppi_57550_46304_HIP1692_0015.gpuspec.0000.h5,[12.30172]
3026,HIP57632,3.855295,1,1622.49517,0.016192239,[-3.855295],[1622.49517],spliced_blc0001020304050607_guppi_57584_78727_Hip57632_0051.gpuspec.0000.h5,[12.898738]
3027,HIP104019,3.855295,1,1619.528892,0.016192239,[3.855295],[1619.528892],spliced_blc0001020304050607_guppi_57580_25356_Hip104019_0021.gpuspec.0000.h5,[10.509519]
3028,HIP61481,3.855295,1,1618.235657,0.016192239,[-3.855295],[1618.235657],spliced_blc0001020304050607_guppi_57619_76813_Hip61481_0002.gpuspec.0000.h5,[12.416948]
3029,HIP21273,3.855295,1,1626.1343880000006,0.016192239,[-3.855295],[1626.134388],spliced_blc0001020304050607_guppi_57903_56391_HIP21273_0027.gpuspec.0000.h5,[17.27815]
3030,HIP15638,3.855295,1,1626.136034,0.016192239,[-3.855295],[1626.136034],spliced_blc0001020304050607_guppi_57750_08693_HIP15638_0003.gpuspec.0000.h5,[18.895954]
3031,HIP8903,3.855295,1,1625.8743029999994,0.016192239,[-3.855295],[1625.874303],spliced_blc0001020304050607_guppi_57745_86009_HIP8903_0009.gpuspec.0000.h5,[13.203556]
3032,HIP43790,3.855295,1,1620.192741,0.016192239,[-3.855295],[1620.192741],spliced_blc1011121314151617_guppi_57927_63012_HIP43790_0008.gpuspec.0000.h5,[13.185851]
3033,HIP67301,3.855295,1,1625.521283,0.016192239,[-3.855295],[1625.521283],spliced_blc0001020304050607_guppi_57626_79639_Hip67301_0036.gpuspec.0000.h5,[41.202084]
3034,HIP74995,3.862391,1,1622.6809560000006,0.016222042199999998,[-3.862391],[1622.680956],spliced_blc02030405_2bit_guppi_57477_35607_HIP74995_0009.gpuspec.0000.h5,[15.744363]
3035,HIP13976,3.862391,1,1420.26109,0.016222042199999998,[-3.862391],[1420.26109],spliced_blc02030405_2bit_guppi_57436_78777_HIP13976_0003.gpuspec.0000.h5,[13.478803]
3036,HIP45493,3.864862000000002,1,1625.910876,0.016232420400000003,[-3.864862],[1625.910876],spliced_blc0001020304050607_guppi_57636_67635_HIP45493_0027.gpuspec.0000.h5,[24.060308]
3037,HIP102253,3.864862000000002,1,1626.12786,0.016232420400000003,[-3.864862],[1626.12786],spliced_blc0001020304050607_guppi_57972_26812_HIP102253_0050.gpuspec.0000.h5,[15.401899]
3038,HIP3909,3.864862000000002,1,1625.485838,0.016232420400000003,[3.864862],[1625.485838],spliced_blc0001020304050607_guppi_57585_43576_Hip3909_0021.gpuspec.0000.h5,[28.769536]
3039,HIP62512,3.864862000000002,1,1618.063054,0.016232420400000003,[-3.864862],[1618.063054],spliced_blc0001020304050607_guppi_57626_73439_Hip62512_0018.gpuspec.0000.h5,[14.729852]
3040,HIP54651,3.864862000000002,1,1420.279208,0.016232420400000003,[3.864862],[1420.279208],spliced_blc0001020304050607_guppi_57899_03577_HIP54651_0039.gpuspec.0000.h5,[10.315884]
3041,HIP8070,3.872244,1,1626.109332,0.016263424800000002,[3.872244],[1626.109332],spliced_blc02030405_2bit_guppi_57499_67439_HIP8070_0021.gpuspec.0000.h5,[18.419713]
3042,HIP103388,3.872244,1,1619.1872560000006,0.016263424800000002,[3.872244],[1619.187256],spliced_blc0001020304050607_guppi_57552_34521_HIP103388_0045.gpuspec.0000.h5,[14.975181]
3043,HIP11000,3.872244,1,1626.139227,0.016263424800000002,[-3.872244],[1626.139227],spliced_blc0001020304050607_guppi_57525_57974_HIP11000_0009.gpuspec.0000.h5,[78.330275]
3044,HIP71957,3.872244,1,1538.593254,0.016263424800000002,[-3.872244],[1538.593254],spliced_blc0001020304050607_guppi_57525_17418_HIP71957_0013.gpuspec.0000.h5,[10.629268]
3045,HIP46843,0.187208,2,1560.9046614999993,0.016263800960013782,[-0.187208 -0.187208],[1560.911661 1560.897662],spliced_blc0001020304050607_guppi_57543_00151_HIP46843_0009.gpuspec.0000.h5,[15.296321 17.351289]
3046,HIP18324,3.874428,1,1622.194229,0.0162725976,[-3.874428],[1622.194229],spliced_blc0001020304050607_guppi_57900_63774_HIP18324_0045.gpuspec.0000.h5,[20.237432]
3047,HIP77408,3.874428,1,1626.074071,0.0162725976,[-3.874428],[1626.074071],spliced_blc3031323334353637_guppi_58110_53082_HIP77408_0012.gpuspec.0000.h5,[12.876418]
3048,HIP12390,3.874428,1,1623.21662,0.0162725976,[-3.874428],[1623.21662],spliced_blc0001020304050607_guppi_57928_52300_HIP12390_0038.gpuspec.0000.h5,[13.369643]
3049,HIP30756,3.874428,1,1625.219104,0.0162725976,[-3.874428],[1625.219104],spliced_blc0001020304050607_guppi_57645_48995_Hip30756_0015.gpuspec.0000.h5,[15.12194]
3050,HIP17414,3.874428,1,1675.94848,0.0162725976,[-3.874428],[1675.94848],spliced_blc0001020304050607_guppi_57585_49889_Hip17414_0039.gpuspec.0000.h5,[44.320068]
3051,HIP108036,3.874428,1,1620.4876789999994,0.0162725976,[3.874428],[1620.487679],spliced_blc0001020304050607_guppi_57601_21057_Hip108036_0009.gpuspec.0000.h5,[10.796345]
3052,HIP108752,3.882097,1,1619.480212,0.0163048074,[-3.882097],[1619.480212],spliced_blc02030405_2bit_guppi_57497_51490_HIP108752_0009.gpuspec.0000.h5,[25.456616]
3053,HIP1499,3.882097,1,1624.2154369999994,0.0163048074,[-3.882097],[1624.215437],spliced_blc0001020304050607_guppi_57522_59769_HIP1499_0015.gpuspec.0000.h5,[12.11146]
3054,HIP77060,3.883995,1,1626.114509,0.016312779,[-3.883995],[1626.114509],spliced_blc0001020304050607_guppi_57657_79126_Hip77060_0021.gpuspec.0000.h5,[33.734072]
3055,HIP55718,3.883995,1,1618.25942,0.016312779,[-3.883995],[1618.25942],spliced_blc0001020304050607_guppi_57626_64039_Hip55718_0009.gpuspec.0000.h5,[66.648459]
3056,HIP61100,3.883995,1,1626.4728630000006,0.016312779,[-3.883995],[1626.472863],spliced_blc0001020304050607_guppi_57605_79759_Hip61100_0021.gpuspec.0000.h5,[24.232601]
3057,HIP49593,3.883995,1,1618.326866,0.016312779,[-3.883995],[1618.326866],spliced_blc0001020304050607_guppi_57571_83467_HIP49593_0057.gpuspec.0000.h5,[10.879949]
3058,HIP72622,3.883995,1,1618.133574,0.016312779,[-3.883995],[1618.133574],spliced_blc0001020304050607_guppi_57597_86231_Hip72622_0009.gpuspec.0000.h5,[15.290621]
3059,HIP112870,3.89195,1,1626.139167,0.01634619,[-3.89195],[1626.139167],spliced_blc02030405_2bit_guppi_57486_53915_HIP112870_0009.gpuspec.0000.h5,[59.408793]
3060,HIP2552,3.89195,1,1618.131615,0.01634619,[-3.89195],[1618.131615],spliced_blc02030405_2bit_guppi_57401_HIP2552_0008.gpuspec.0000.h5,[10.831313]
3061,HIP93805,3.893561,1,1626.089701,0.0163529562,[3.893561],[1626.089701],spliced_blc0001020304050607_guppi_57664_84435_HIP93805_0039.gpuspec.0000.h5,[43.759312]
3062,HIP97222,3.893561,1,1420.387725,0.0163529562,[3.893561],[1420.387725],spliced_blc0001020304050607_guppi_57665_00245_HIP97222_0045.gpuspec.0000.h5,[10.056718]
3063,HIP56630,3.893561,1,1618.220516,0.0163529562,[-3.893561],[1618.220516],spliced_blc0001020304050607_guppi_57626_71235_Hip56630_0012.gpuspec.0000.h5,[33.381273]
3064,HIP11565,3.893561,1,1618.088881,0.0163529562,[-3.893561],[1618.088881],spliced_blc0001020304050607_guppi_57599_42548_Hip11565_0009.gpuspec.0000.h5,[17.000702]
3065,HIP51547,3.893561,1,1626.398048,0.0163529562,[3.893561],[1626.398048],spliced_blc0001020304050607_guppi_57955_71079_HIP51547_0031.gpuspec.0000.h5,[11.430493]
3066,HIP43790,3.893561,1,1620.173635,0.0163529562,[-3.893561],[1620.173635],spliced_blc1011121314151617_guppi_57927_73851_HIP43790_0038.gpuspec.0000.h5,[10.943637]
3067,HIP43790,3.893561,1,1626.074758,0.0163529562,[-3.893561],[1626.074758],spliced_blc1011121314151617_guppi_57927_63012_HIP43790_0008.gpuspec.0000.h5,[21.66435]
3068,HIP40875,3.893561,1,1625.576659,0.0163529562,[-3.893561],[1625.576659],spliced_blc0001020304050607_guppi_57591_66984_Hip40875_0008.gpuspec.0000.h5,[24.40074]
3069,HIP20917,3.893561,1,1626.446052,0.0163529562,[3.893561],[1626.446052],spliced_blc0001020304050607_guppi_57606_52150_Hip20917_0033.gpuspec.0000.h5,[13.725649]
3070,HIP29650,3.893561,1,1625.741407,0.0163529562,[3.893561],[1625.741407],spliced_blc3031323334353637_guppi_57886_81687_HIP29650_0016.gpuspec.0000.h5,[11.513696]
3071,HIP45170,3.901803,1,1619.450892,0.0163875726,[-3.901803],[1619.450892],spliced_blc0001020304050607_guppi_57516_01947_HIP45170_0021.gpuspec.0000.h5,[28.354693]
3072,HIP108752,3.901803,1,1622.736353,0.0163875726,[-3.901803],[1622.736353],spliced_blc02030405_2bit_guppi_57497_51490_HIP108752_0009.gpuspec.0000.h5,[11.040915]
3073,HIP88348,3.901803,1,1625.195452,0.0163875726,[-3.901803],[1625.195452],spliced_blc02030405_2bit_guppi_57457_50018_HIP88348_0009.gpuspec.0000.h5,[14.988495]
3074,HIP85042,3.901803,1,1626.135135,0.0163875726,[-3.901803],[1626.135135],spliced_blc0001020304050607_guppi_57512_27857_HIP85042_0003.gpuspec.0000.h5,[23.041628]
3075,HIP17749,3.903128,1,1626.12288,0.0163931376,[-3.903128],[1626.12288],spliced_blc0001020304050607_guppi_57750_15059_HIP17749_0021.gpuspec.0000.h5,[21.539425]
3076,HIP42748,3.903128,1,1626.138641,0.0163931376,[-3.903128],[1626.138641],spliced_blc0001020304050607_guppi_57750_19468_HIP42748_0033.gpuspec.0000.h5,[159.045527]
3077,HIP42438,3.903128,1,1626.469562,0.0163931376,[-3.903128],[1626.469562],spliced_blc0001020304050607_guppi_57598_70920_Hip42438_0021.gpuspec.0000.h5,[14.042222]
3078,HIP72603,3.903128,1,1676.044137,0.0163931376,[3.903128],[1676.044137],spliced_blc0001020304050607_guppi_57597_84137_Hip72603_0003.gpuspec.0000.h5,[125.279429]
3079,HIP106897,3.903128,1,1626.089249,0.0163931376,[-3.903128],[1626.089249],spliced_blc0001020304050607_guppi_57928_39546_HIP106897_0002.gpuspec.0000.h5,[10.719957]
3080,HIP102843,3.903128,1,1623.154133,0.0163931376,[3.903128],[1623.154133],spliced_blc0001020304050607_guppi_57683_04129_HIP102843_0009.gpuspec.0000.h5,[20.91515]
3081,HIP32851,3.903128,1,1619.4014550000006,0.0163931376,[-3.903128],[1619.401455],spliced_blc3031323334353637_guppi_57886_83775_HIP32851_0022.gpuspec.0000.h5,[19.199206]
3082,HIP111888,3.123413,3,1618.0870679999994,0.016423368060219986,[3.123413 2.630761 2.630761],[1618.087974 1618.086162 1618.086162],spliced_blc0001020304050607_guppi_57515_54328_HIP111888_0005.gpuspec.0000.h5,[15.480159 11.46065  11.46065 ]
3083,HIP102040,3.911656,1,1618.281063,0.016428955199999998,[-3.911656],[1618.281063],spliced_blc0001020304050607_guppi_57529_39934_HIP102040_0021.gpuspec.0000.h5,[40.617625]
3084,HIP88348,3.911656,1,1620.82073,0.016428955199999998,[-3.911656],[1620.82073],spliced_blc02030405_2bit_guppi_57457_50018_HIP88348_0009.gpuspec.0000.h5,[10.259915]
3085,HIP65859,3.911656,1,1625.089101,0.016428955199999998,[-3.911656],[1625.089101],spliced_blc02030405_2bit_guppi_57472_26828_HIP65859_0014.gpuspec.0000.h5,[14.538261]
3086,HIP25623,3.911656,1,1694.3364210000002,0.016428955199999998,[3.911656],[1694.336421],spliced_blc02030405_2bit_guppi_57477_83890_HIP25623_0027.gpuspec.0000.h5,[33.405333]
3087,HIP12843,3.912694,1,1618.249448,0.0164333148,[3.912694],[1618.249448],spliced_blc0001020304050607_guppi_57599_46632_Hip12843_0021.gpuspec.0000.h5,[10.877257]
3088,HIP97295,3.912694,1,1618.256144,0.0164333148,[-3.912694],[1618.256144],spliced_blc1011121314151617_guppi_57957_28654_HIP97295_0033.gpuspec.0000.h5,[18.363643]
3089,HIP31167,3.912694,1,1555.576863,0.0164333148,[-3.912694],[1555.576863],spliced_blc0001020304050607_guppi_57645_51192_Hip31167_0021.gpuspec.0000.h5,[59.519063]
3090,HIP99427,3.912694,1,1625.843461,0.0164333148,[-3.912694],[1625.843461],spliced_blc0001020304050607_guppi_57752_83026_HIP99427_0033.gpuspec.0000.h5,[10.229901]
3091,HIP112245,3.921509,1,1622.25911,0.016470337800000002,[-3.921509],[1622.25911],spliced_blc0001020304050607_guppi_57535_47147_HIP112245_0021.gpuspec.0000.h5,[43.681608]
3092,GJ768,3.922261,1,1625.903053,0.0164734962,[3.922261],[1625.903053],spliced_blc0001020304050607_guppi_57580_19142_Gj768_0003.gpuspec.0000.h5,[10.033415]
3093,HIP101180,3.922261,1,1625.8169779999994,0.0164734962,[-3.922261],[1625.816978],spliced_blc0001020304050607_guppi_57972_20451_HIP101180_0032.gpuspec.0000.h5,[20.543742]
3094,HIP428,3.922261,1,1625.258907,0.0164734962,[-3.922261],[1625.258907],spliced_blc0001020304050607_guppi_57803_78681_HIP428_0026.gpuspec.0000.h5,[21.028435]
3095,GJ166,0.7094189999999999,2,1599.9736295,0.016476415779815696,[-0.709419 -0.709419],[1599.979629 1599.96763 ],spliced_blc02030405_2bit_guppi_57454_84444_GJ166_0015.gpuspec.0000.h5,[16.646978 14.854491]
3096,HIP81919,0.478324,2,1575.887685,0.016509856879911963,[-0.478324 -0.478324],[1575.894185 1575.881185],spliced_blc0001020304050607_guppi_57619_04228_Hip81919_0022.gpuspec.0000.h5,[29.741782 46.008762]
3097,HIP43726,3.931362000000002,1,1621.064268,0.0165117204,[-3.931362],[1621.064268],spliced_blc0001020304050607_2bit_guppi_57498_04238_HIP43726_0027.gpuspec.0000.h5,[12.129277]
3098,HIP40875,3.931827,1,1622.200043,0.016513673399999998,[-3.931827],[1622.200043],spliced_blc0001020304050607_guppi_57584_62666_Hip40875_0009.gpuspec.0000.h5,[11.015599]
3099,HIP57493,3.931827,1,1622.225954,0.016513673399999998,[-3.931827],[1622.225954],spliced_blc0001020304050607_guppi_57605_75711_Hip57493_0009.gpuspec.0000.h5,[13.429109]
3100,HIP97222,3.931827,1,1625.747672,0.016513673399999998,[3.931827],[1625.747672],spliced_blc0001020304050607_guppi_57598_14990_Hip97222_0051.gpuspec.0000.h5,[17.262418]
3101,HIP8543,3.931827,1,1620.596171,0.016513673399999998,[-3.931827],[1620.596171],spliced_blc0001020304050607_guppi_57928_56568_HIP8543_0050.gpuspec.0000.h5,[10.270114]
3102,HIP68469,0.029559,4,1560.0096005,0.016514462579793044,[0.009853 0.009853 0.009853 0.029559],[1560.017045 1560.013373 1560.004637 1560.002156],spliced_blc0001020304050607_guppi_57543_15275_HIP68469_0051.gpuspec.0000.h5,[23.295007 17.742164 19.377023 28.777419]
3103,HIP59774,3.941216,1,1544.064837,0.0165531072,[3.941216],[1544.064837],spliced_blc0001020304050607_guppi_57549_03740_HIP59774_0009.gpuspec.0000.h5,[225.974511]
3104,HIP30419,3.941394,1,1626.470083,0.0165538548,[-3.941394],[1626.470083],spliced_blc0001020304050607_guppi_57645_44658_Hip30419_0003.gpuspec.0000.h5,[52.770666]
3105,HIP116416,3.941394,1,1619.204541,0.0165538548,[3.941394],[1619.204541],spliced_blc0001020304050607_guppi_57601_36215_Hip116416_0051.gpuspec.0000.h5,[15.736547]
3106,HIP29800,3.941394,1,1622.545509,0.0165538548,[-3.941394],[1622.545509],spliced_blc0001020304050607_guppi_57641_50118_HIP29800_0021.gpuspec.0000.h5,[22.181239]
3107,HIP45836,3.941394,1,1626.28973,0.0165538548,[-3.941394],[1626.28973],spliced_blc0001020304050607_guppi_57636_69714_HIP45836_0033.gpuspec.0000.h5,[16.620346]
3108,HIP43852,3.941394,1,1619.567269,0.0165538548,[-3.941394],[1619.567269],spliced_blc1011121314151617_guppi_57927_65184_HIP43852_0014.gpuspec.0000.h5,[11.794047]
3109,HIP53486,3.941394,1,1626.47268,0.0165538548,[-3.941394],[1626.47268],spliced_blc1011121314151617_guppi_57927_71674_HIP53486_0032.gpuspec.0000.h5,[28.825401]
3110,HIP17609,3.95096,1,1420.503552,0.016594031999999998,[3.95096],[1420.503552],spliced_blc0001020304050607_guppi_57592_51603_Hip17609_0020.gpuspec.0000.h5,[13.875111]
3111,HIP105932,3.95096,1,1626.471103,0.016594031999999998,[-3.95096],[1626.471103],spliced_blc0001020304050607_guppi_57614_21872_Hip105932_0003.gpuspec.0000.h5,[10.886827]
3112,HIP4436,3.95096,1,1626.139384,0.016594031999999998,[-3.95096],[1626.139384],spliced_blc0001020304050607_guppi_57803_80733_HIP4436_0032.gpuspec.0000.h5,[51.138814]
3113,HIP42220,3.95096,1,1625.30121,0.016594031999999998,[-3.95096],[1625.30121],spliced_blc0001020304050607_guppi_57584_66726_Hip42220_0021.gpuspec.0000.h5,[61.943012]
3114,HIP94376,3.95096,1,1626.078274,0.016594031999999998,[3.95096],[1626.078274],spliced_blc0001020304050607_guppi_57754_75696_HIP94376_0011.gpuspec.0000.h5,[30.470224]
3115,HIP43790,3.95096,1,1626.135535,0.016594031999999998,[-3.95096],[1626.135535],spliced_blc1011121314151617_guppi_57927_73851_HIP43790_0038.gpuspec.0000.h5,[17.800571]
3116,HIP21988,3.95096,1,1420.480873,0.016594031999999998,[-3.95096],[1420.480873],spliced_blc0001020304050607_guppi_57620_42991_Hip21988_0009.gpuspec.0000.h5,[21.527421]
3117,HIP4845,3.95096,1,1625.796835,0.016594031999999998,[-3.95096],[1625.796835],spliced_blc0001020304050607_guppi_57614_30431_Hip4845_0027.gpuspec.0000.h5,[33.709774]
3118,HIP104521,3.95096,1,1626.140355,0.016594031999999998,[-3.95096],[1626.140355],spliced_blc0001020304050607_guppi_58210_37474_HIP104521_0030.gpuspec.0000.h5,[41.781671]
3119,HIP65859,3.951069,1,1626.473122,0.0165944898,[-3.951069],[1626.473122],spliced_blc02030405_2bit_guppi_57472_26828_HIP65859_0014.gpuspec.0000.h5,[22.659981]
3120,HIP33537,3.951069,1,1620.2985210000006,0.0165944898,[-3.951069],[1620.298521],spliced_blc0001020304050607_guppi_57533_73586_HIP33537_0003.gpuspec.0000.h5,[15.208911]
3121,HIP105860,3.951069,1,1621.9878,0.0165944898,[-3.951069],[1621.9878],spliced_blc0001020304050607_guppi_57521_45307_HIP105860_0009.gpuspec.0000.h5,[30.531045]
3122,HIP117712,3.195208,2,1625.6960635,0.016621960959930758,[-3.195208  2.946479],[1625.696909 1625.695218],spliced_blc0001020304050607_guppi_57752_74294_HIP117712_0009.gpuspec.0000.h5,[20.073868 20.269675]
